,Year,Month,Day,MaxT,MinT,AvgT,WindSpeed,Humidity,Precipitation,Rainfall,ExtremeRainfall
0,2006,01,08,29.5,21.8,25.65,1.6,70.2,0.0,1,False
1,2006,01,09,30.1,21.0,25.55,1.6,67.4,0.0,1,False
2,2006,01,10,29.9,21.1,25.5,1.7,65.2,0.0,1,False
3,2006,01,11,29.8,20.8,25.3,1.5,69.0,0.0,1,False
4,2006,01,12,29.6,20.5,25.05,2.1,69.5,0.0,1,False
5,2006,01,13,29.7,19.8,24.75,2.1,62.6,0.0,1,False
6,2006,01,14,29.7,19.7,24.7,2.1,62.5,0.0,1,False
7,2006,01,15,29.4,19.9,24.65,1.8,67.3,0.0,1,False
8,2006,01,16,30.3,19.9,25.1,1.3,66.4,0.0,1,False
9,2006,01,17,31.0,20.7,25.85,1.3,67.7,0.0,1,False
10,2006,01,18,31.5,20.6,26.05,1.4,68.9,0.0,1,False
11,2006,01,19,32.1,20.4,26.25,1.6,61.2,0.0,1,False
12,2006,01,20,33.9,20.9,27.4,1.7,58.3,0.0,0,False
13,2006,01,21,32.7,21.0,26.85,1.4,57.3,0.0,0,False
14,2006,01,22,33.2,20.4,26.8,2.0,61.1,0.0,1,False
15,2006,01,23,33.0,21.1,27.05,2.5,49.2,0.0,0,False
16,2006,01,24,31.4,20.9,26.15,2.3,52.6,0.0,0,False
17,2006,01,25,29.0,20.2,24.6,2.5,57.1,0.0,0,False
18,2006,01,26,27.0,19.6,23.3,1.8,56.3,0.0,0,False
19,2006,01,27,29.3,18.1,23.700000000000003,2.3,57.8,0.0,0,False
20,2006,01,28,29.3,16.8,23.05,2.1,56.6,0.0,0,False
21,2006,01,29,29.8,17.7,23.75,1.9,55.9,0.0,0,False
22,2006,01,30,29.7,18.5,24.1,2.0,53.3,0.0,0,False
23,2006,01,31,30.5,19.9,25.2,1.9,61.2,0.0,1,False
24,2006,02,01,30.3,19.5,24.9,1.8,65.9,0.0,1,False
25,2006,02,02,30.2,19.9,25.049999999999997,2.0,62.9,0.0,1,False
26,2006,02,03,31.1,19.2,25.15,2.7,63.1,0.0,1,False
27,2006,02,04,32.0,20.0,26.0,1.9,55.9,0.0,0,False
28,2006,02,05,32.1,19.3,25.700000000000003,1.8,55.4,0.0,0,False
29,2006,02,06,31.0,20.1,25.55,1.9,60.4,0.0,1,False
30,2006,02,07,30.9,19.8,25.35,1.8,51.2,0.0,0,False
31,2006,02,08,30.2,19.7,24.95,1.8,53.7,0.0,0,False
32,2006,02,09,29.6,19.9,24.75,2.0,55.1,0.0,0,False
33,2006,02,10,31.2,19.6,25.4,2.2,53.0,0.0,0,False
34,2006,02,11,32.2,20.1,26.150000000000002,2.1,57.3,0.0,0,False
35,2006,02,12,31.3,19.8,25.55,1.8,57.3,0.0,0,False
36,2006,02,13,31.8,19.7,25.75,1.7,54.6,0.0,0,False
37,2006,02,14,34.1,20.6,27.35,1.7,52.9,0.0,0,False
38,2006,02,15,33.5,20.9,27.2,1.3,56.2,0.0,0,False
39,2006,02,16,33.4,20.4,26.9,1.8,55.1,0.0,0,False
40,2006,02,17,32.8,21.8,27.299999999999997,1.9,58.9,0.0,0,False
41,2006,02,18,33.1,22.6,27.85,1.9,57.4,0.0,0,False
42,2006,02,19,33.9,22.4,28.15,1.7,54.0,0.0,0,False
43,2006,02,20,33.9,22.5,28.2,2.0,59.9,0.0,0,False
44,2006,02,21,34.2,21.8,28.0,1.8,58.2,0.0,0,False
45,2006,02,22,34.7,21.9,28.3,1.7,53.3,0.0,0,False
46,2006,02,23,34.9,21.4,28.15,2.0,50.9,0.0,0,False
47,2006,02,24,35.3,21.0,28.15,2.0,45.7,0.0,0,False
48,2006,02,25,35.3,20.8,28.049999999999997,1.8,45.4,0.0,0,False
49,2006,02,26,35.6,21.6,28.6,2.1,49.7,0.0,0,False
50,2006,02,27,34.8,21.4,28.099999999999998,2.6,52.3,0.0,0,False
51,2006,02,28,34.6,22.6,28.6,2.5,56.0,0.0,0,False
52,2006,03,01,33.6,23.5,28.55,2.5,56.2,0.0,0,False
53,2006,03,02,33.1,22.8,27.950000000000003,2.8,66.0,0.0,1,False
54,2006,03,03,32.1,24.3,28.200000000000003,2.8,71.3,4.8,1,False
55,2006,03,04,33.1,25.3,29.200000000000003,2.3,71.7,0.0,1,False
56,2006,03,05,32.9,24.6,28.75,2.3,69.6,4.8,1,False
57,2006,03,06,33.7,24.1,28.900000000000002,2.2,67.0,0.0,1,False
58,2006,03,07,33.3,24.0,28.65,2.2,65.5,0.0,1,False
59,2006,03,08,33.0,24.1,28.55,2.2,64.3,0.0,1,False
60,2006,03,09,32.7,24.2,28.450000000000003,3.2,63.5,0.0,1,False
61,2006,03,10,32.5,23.8,28.15,2.6,66.3,0.0,1,False
62,2006,03,11,30.8,22.7,26.75,2.1,76.2,0.0,1,False
63,2006,03,12,32.5,23.4,27.95,1.7,64.8,0.0,1,False
64,2006,03,13,32.8,23.8,28.299999999999997,2.3,61.5,0.0,1,False
65,2006,03,14,33.3,24.3,28.799999999999997,2.6,63.2,0.0,1,False
66,2006,03,15,33.7,25.3,29.5,2.4,70.2,0.0,1,False
67,2006,03,16,33.3,24.8,29.049999999999997,2.4,59.6,0.0,0,False
68,2006,03,17,32.7,24.2,28.450000000000003,2.3,60.1,0.0,1,False
69,2006,03,18,33.8,23.6,28.7,3.0,56.7,0.0,0,False
70,2006,03,19,33.2,24.4,28.8,2.4,53.4,0.0,0,False
71,2006,03,20,34.1,23.5,28.8,2.0,56.9,0.0,0,False
72,2006,03,21,35.9,23.5,29.7,2.2,50.1,0.0,0,False
73,2006,03,22,35.4,24.4,29.9,2.5,48.5,0.0,0,False
74,2006,03,23,36.4,24.8,30.6,2.2,49.8,0.0,0,False
75,2006,03,24,35.1,24.6,29.85,1.6,48.8,0.0,0,False
76,2006,03,25,35.8,24.4,30.099999999999998,2.1,53.4,0.0,0,False
77,2006,03,26,36.4,24.9,30.65,2.1,51.3,0.0,0,False
78,2006,03,27,36.7,25.8,31.25,2.4,46.4,0.0,0,False
79,2006,03,28,35.7,25.9,30.8,2.1,57.4,0.0,0,False
80,2006,03,29,33.8,24.5,29.15,2.3,51.3,0.0,0,False
81,2006,03,30,34.8,24.8,29.799999999999997,2.5,52.4,0.0,0,False
82,2006,03,31,35.6,24.9,30.25,1.7,54.6,0.0,0,False
83,2006,04,01,36.0,25.3,30.65,2.2,53.7,0.0,0,False
84,2006,04,02,35.4,26.3,30.85,2.7,62.4,0.0,1,False
85,2006,04,03,35.4,26.3,30.85,2.7,63.4,0.0,1,False
86,2006,04,04,35.6,26.0,30.8,2.5,59.3,0.0,0,False
87,2006,04,05,36.4,26.3,31.35,2.4,50.4,0.0,0,False
88,2006,04,06,36.8,26.1,31.45,2.4,61.2,0.0,1,False
89,2006,04,07,36.2,27.0,31.6,2.6,55.5,0.0,0,False
90,2006,04,08,36.0,27.6,31.8,2.8,59.5,0.0,0,False
91,2006,04,09,35.8,28.0,31.9,2.8,56.7,0.0,0,False
92,2006,04,10,35.2,27.2,31.200000000000003,2.9,69.4,0.0,1,False
93,2006,04,11,36.2,26.2,31.200000000000003,2.5,59.1,0.0,0,False
94,2006,04,12,36.3,26.9,31.599999999999998,2.9,52.7,0.0,0,False
95,2006,04,13,36.5,27.4,31.95,2.3,51.9,0.0,0,False
96,2006,04,14,36.0,26.5,31.25,2.8,62.1,0.0,1,False
97,2006,04,15,35.1,26.8,30.950000000000003,2.6,68.8,0.0,1,False
98,2006,04,16,34.5,26.9,30.7,3.0,76.0,9.8,1,False
99,2006,04,17,28.3,22.9,25.6,2.4,72.4,9.8,1,False
100,2006,04,18,32.9,23.8,28.35,2.2,73.7,0.0,1,False
101,2006,04,19,34.8,26.3,30.549999999999997,2.2,60.4,0.0,1,False
102,2006,04,20,34.6,25.6,30.1,2.5,58.4,0.0,0,False
103,2006,04,21,34.8,26.9,30.849999999999998,2.4,55.3,0.0,0,False
104,2006,04,22,35.4,25.6,30.5,2.2,60.3,0.0,1,False
105,2006,04,23,36.4,26.0,31.2,2.1,55.0,0.0,0,False
106,2006,04,24,36.4,26.8,31.6,2.4,62.2,0.0,1,False
107,2006,04,25,37.9,27.1,32.5,2.4,59.3,0.0,0,False
108,2006,04,26,37.6,27.8,32.7,2.4,53.0,0.0,0,False
109,2006,04,27,38.8,28.3,33.55,3.2,51.1,0.0,0,False
110,2006,04,28,37.3,27.8,32.55,2.8,48.9,0.0,0,False
111,2006,04,29,36.9,27.9,32.4,2.2,46.1,0.0,0,False
112,2006,04,30,37.3,27.8,32.55,3.2,46.5,0.0,0,False
113,2006,05,01,37.4,28.1,32.75,3.2,59.9,4.7,1,False
114,2006,05,02,36.1,28.3,32.2,3.0,61.7,0.0,1,False
115,2006,05,03,36.0,28.3,32.15,2.6,70.5,0.0,1,False
116,2006,05,04,36.2,26.7,31.450000000000003,2.6,66.7,0.0,1,False
117,2006,05,05,36.6,27.8,32.2,2.4,67.4,0.0,1,False
118,2006,05,06,36.8,27.7,32.25,2.9,55.9,0.0,0,False
119,2006,05,07,36.8,28.1,32.45,3.1,61.7,0.0,1,False
120,2006,05,08,36.5,28.5,32.5,3.0,55.4,0.0,0,False
121,2006,05,09,36.8,28.1,32.45,3.1,53.1,0.0,0,False
122,2006,05,10,38.7,29.1,33.900000000000006,3.3,46.9,0.0,0,False
123,2006,05,11,38.8,29.2,34.0,3.4,64.1,0.0,1,False
124,2006,05,12,38.0,28.3,33.15,3.4,56.9,0.0,0,False
125,2006,05,13,37.8,29.6,33.7,3.3,61.5,8.4,1,False
126,2006,05,14,37.0,29.1,33.05,2.9,54.2,0.0,0,False
127,2006,05,15,38.7,29.5,34.1,3.0,46.7,0.0,0,False
128,2006,05,16,35.4,29.0,32.2,3.1,50.0,7.3,1,False
129,2006,05,17,35.8,25.4,30.599999999999998,3.3,54.8,14.7,1,False
130,2006,05,18,34.6,25.5,30.05,2.8,59.2,0.0,0,False
131,2006,05,19,37.4,27.0,32.2,3.3,52.1,4.9,1,False
132,2006,05,20,31.3,25.4,28.35,3.9,56.5,14.7,1,False
133,2006,05,21,37.3,26.9,32.099999999999994,3.6,55.5,0.0,0,False
134,2006,05,22,39.1,28.7,33.9,3.7,56.5,0.0,0,False
135,2006,05,23,38.8,28.2,33.5,3.6,64.6,0.0,1,False
136,2006,05,24,35.4,25.8,30.6,4.2,64.2,6.5,1,False
137,2006,05,25,33.0,27.0,30.0,4.5,59.0,15.9,1,False
138,2006,05,26,36.3,27.5,31.9,4.4,70.8,0.0,1,False
139,2006,05,27,34.7,27.4,31.05,3.4,65.6,10.2,1,False
140,2006,05,28,34.7,28.5,31.6,2.8,60.9,5.6,1,False
141,2006,05,29,35.3,27.9,31.599999999999998,3.4,58.7,4.5,1,False
142,2006,05,30,36.5,28.4,32.45,3.5,55.5,0.0,0,False
143,2006,05,31,36.4,28.9,32.65,3.8,51.7,0.0,0,False
144,2006,06,01,37.5,29.0,33.25,5.1,55.2,0.0,0,False
145,2006,06,02,36.8,29.7,33.25,4.5,67.8,0.0,1,False
146,2006,06,03,36.9,28.5,32.7,4.4,66.6,3.4,1,False
147,2006,06,04,35.4,27.7,31.549999999999997,3.8,84.8,5.9,1,False
148,2006,06,05,32.7,26.9,29.8,4.3,62.2,12.8,1,False
149,2006,06,06,35.0,27.2,31.1,3.5,66.2,0.0,1,False
150,2006,06,07,38.6,29.1,33.85,3.7,59.1,0.0,0,False
151,2006,06,08,39.3,29.2,34.25,4.1,57.7,0.0,0,False
152,2006,06,09,39.8,29.5,34.65,4.6,53.7,0.0,0,False
153,2006,06,10,37.6,28.7,33.15,4.0,55.8,0.0,0,False
154,2006,06,11,39.1,29.0,34.05,4.4,54.9,0.0,0,False
155,2006,06,12,39.2,28.9,34.05,4.0,56.9,0.0,0,False
156,2006,06,13,37.1,28.2,32.65,3.6,53.4,0.0,0,False
157,2006,06,14,36.2,28.8,32.5,3.7,48.9,12.7,1,False
158,2006,06,15,39.3,29.3,34.3,3.4,50.8,0.0,0,False
159,2006,06,16,38.1,29.1,33.6,2.8,48.3,3.4,1,False
160,2006,06,17,38.8,28.6,33.7,2.9,57.0,0.0,0,False
161,2006,06,18,38.6,28.8,33.7,2.7,56.7,4.5,1,False
162,2006,06,19,37.4,28.0,32.7,2.8,52.6,4.5,1,False
163,2006,06,20,36.6,28.1,32.35,3.0,60.8,0.0,1,False
164,2006,06,21,31.1,25.6,28.35,2.0,72.3,18.7,1,False
165,2006,06,22,33.5,26.5,30.0,1.9,72.0,0.0,1,False
166,2006,06,23,33.1,27.9,30.5,2.2,70.5,21.6,1,True
167,2006,06,24,34.2,26.4,30.3,2.8,70.7,10.8,1,False
168,2006,06,25,34.5,27.2,30.85,3.6,68.4,5.4,1,False
169,2006,06,26,35.6,27.3,31.450000000000003,4.1,67.7,0.0,1,False
170,2006,06,27,35.3,27.4,31.349999999999998,4.3,68.5,4.5,1,False
171,2006,06,28,30.8,26.8,28.8,3.4,75.9,22.7,1,True
172,2006,06,29,30.1,26.2,28.15,4.1,69.9,13.6,1,False
173,2006,06,30,31.8,26.8,29.3,5.0,74.9,4.5,1,False
174,2006,07,01,32.4,26.6,29.5,4.6,67.0,19.5,1,True
175,2006,07,02,29.1,26.8,27.950000000000003,4.9,62.7,20.8,1,True
176,2006,07,03,30.5,26.9,28.7,5.5,69.0,20.8,1,True
177,2006,07,04,32.0,27.8,29.9,4.9,83.3,6.5,1,False
178,2006,07,05,34.7,27.8,31.25,5.0,56.6,0.0,0,False
179,2006,07,06,35.5,27.7,31.6,4.7,62.5,0.0,1,False
180,2006,07,07,36.4,28.2,32.3,4.7,68.8,0.0,1,False
181,2006,07,08,37.2,29.6,33.400000000000006,4.9,63.8,0.0,1,False
182,2006,07,09,36.4,29.5,32.95,5.2,63.2,0.0,1,False
183,2006,07,10,36.5,29.5,33.0,5.0,64.4,0.0,1,False
184,2006,07,11,36.7,29.0,32.85,4.7,68.6,0.0,1,False
185,2006,07,12,35.5,28.0,31.75,4.4,72.6,0.0,1,False
186,2006,07,13,36.9,28.9,32.9,5.0,69.9,0.0,1,False
187,2006,07,14,34.1,27.5,30.8,4.9,69.8,10.5,1,False
188,2006,07,15,33.8,27.0,30.4,5.0,63.7,10.5,1,False
189,2006,07,16,36.5,28.5,32.5,4.4,66.6,0.0,1,False
190,2006,07,17,36.4,28.9,32.65,4.8,62.4,0.0,1,False
191,2006,07,18,36.6,27.6,32.1,4.4,73.8,0.0,1,False
192,2006,07,19,36.3,27.7,32.0,4.2,76.9,0.0,1,False
193,2006,07,20,34.6,28.6,31.6,4.4,77.4,13.2,1,False
194,2006,07,21,32.6,27.0,29.8,4.5,76.3,34.6,1,True
195,2006,07,22,32.7,24.7,28.700000000000003,4.5,76.2,11.5,1,False
196,2006,07,23,32.8,26.0,29.4,4.2,74.9,5.8,1,False
197,2006,07,24,34.6,27.3,30.950000000000003,3.6,74.9,0.0,1,False
198,2006,07,25,30.0,26.7,28.35,3.6,78.3,0.0,1,False
199,2006,07,26,31.0,26.2,28.6,3.5,82.4,32.2,1,True
200,2006,07,27,28.6,25.2,26.9,4.1,85.3,43.3,1,True
201,2006,07,28,30.2,25.2,27.7,4.7,76.7,0.0,1,False
202,2006,07,29,30.2,25.7,27.95,5.2,75.3,6.6,1,False
203,2006,07,30,32.4,26.6,29.5,4.9,75.8,0.0,1,False
204,2006,07,31,34.3,27.7,31.0,5.0,70.9,0.0,1,False
205,2006,08,01,30.7,27.0,28.85,4.2,76.0,32.0,1,True
206,2006,08,02,27.4,25.7,26.549999999999997,4.6,69.1,51.2,1,True
207,2006,08,03,25.7,24.5,25.1,4.7,70.6,51.2,1,True
208,2006,08,04,27.0,24.4,25.7,5.1,69.0,51.2,1,True
209,2006,08,05,30.9,25.1,28.0,4.5,85.2,12.8,1,False
210,2006,08,06,32.6,26.1,29.35,4.7,75.2,0.0,1,False
211,2006,08,07,34.0,26.2,30.1,4.3,74.6,0.0,1,False
212,2006,08,08,34.1,27.0,30.55,4.5,76.8,0.0,1,False
213,2006,08,09,33.7,26.1,29.900000000000002,4.0,75.0,15.5,1,False
214,2006,08,10,33.3,26.1,29.7,4.4,73.6,15.5,1,False
215,2006,08,11,32.4,25.8,29.1,4.1,73.1,3.1,1,False
216,2006,08,12,31.5,26.5,29.0,3.8,73.4,4.3,1,False
217,2006,08,13,32.9,27.2,30.049999999999997,4.9,72.6,0.0,1,False
218,2006,08,14,34.1,27.6,30.85,4.8,69.4,0.0,1,False
219,2006,08,15,33.5,28.2,30.85,4.5,71.5,10.0,1,False
220,2006,08,16,32.7,27.2,29.950000000000003,4.0,78.4,11.8,1,False
221,2006,08,17,32.3,26.1,29.2,4.5,72.5,4.7,1,False
222,2006,08,18,34.1,27.0,30.55,4.1,78.8,0.0,1,False
223,2006,08,19,35.7,26.9,31.3,2.7,72.6,6.9,1,False
224,2006,08,20,33.7,26.5,30.1,3.1,70.3,9.4,1,False
225,2006,08,21,32.5,26.5,29.5,3.3,65.6,6.7,1,False
226,2006,08,22,30.0,26.4,28.2,3.9,78.1,16.8,1,False
227,2006,08,23,32.6,27.2,29.9,3.2,71.3,3.3,1,False
228,2006,08,24,33.8,27.0,30.4,3.3,77.7,10.1,1,False
229,2006,08,25,34.4,26.0,30.2,2.7,76.7,0.0,1,False
230,2006,08,26,33.3,27.9,30.599999999999998,3.5,75.1,0.0,1,False
231,2006,08,27,32.6,27.7,30.15,3.8,73.3,5.1,1,False
232,2006,08,28,29.6,26.3,27.950000000000003,4.0,70.9,10.1,1,False
233,2006,08,29,30.9,25.6,28.25,3.8,73.2,12.7,1,False
234,2006,08,30,31.8,26.3,29.05,4.1,73.9,0.0,1,False
235,2006,08,31,32.8,26.8,29.799999999999997,3.8,68.0,0.0,1,False
236,2006,09,01,35.0,26.6,30.8,3.1,67.5,0.0,1,False
237,2006,09,02,34.7,26.3,30.5,2.2,73.4,5.8,1,False
238,2006,09,03,34.7,26.8,30.75,2.5,67.2,14.9,1,False
239,2006,09,04,35.2,26.4,30.8,2.7,74.1,20.8,1,True
240,2006,09,05,31.7,24.9,28.299999999999997,2.9,79.3,11.9,1,False
241,2006,09,06,33.6,26.7,30.15,2.6,81.0,11.1,1,False
242,2006,09,07,33.6,27.1,30.35,2.2,75.4,0.0,1,False
243,2006,09,08,34.5,26.9,30.7,1.8,77.8,0.0,1,False
244,2006,09,09,34.5,27.0,30.75,2.4,79.7,0.0,1,False
245,2006,09,10,34.1,26.9,30.5,2.1,83.2,0.0,1,False
246,2006,09,11,33.5,27.3,30.4,2.5,69.5,0.0,1,False
247,2006,09,12,35.1,27.5,31.3,2.3,76.3,0.0,1,False
248,2006,09,13,34.4,26.8,30.6,1.7,66.3,3.8,1,False
249,2006,09,14,33.6,25.7,29.65,2.1,72.2,7.7,1,False
250,2006,09,15,29.4,25.1,27.25,1.7,82.4,12.8,1,False
251,2006,09,16,29.1,25.1,27.1,2.7,75.3,25.8,1,True
252,2006,09,17,28.8,24.8,26.8,3.4,77.2,34.4,1,True
253,2006,09,18,29.7,25.0,27.35,3.3,73.7,13.0,1,False
254,2006,09,19,28.1,24.8,26.450000000000003,3.7,77.6,8.6,1,False
255,2006,09,20,28.8,24.4,26.6,3.5,74.6,17.2,1,False
256,2006,09,21,30.4,25.4,27.9,3.8,77.8,9.4,1,False
257,2006,09,22,31.3,26.6,28.950000000000003,3.6,74.6,10.8,1,False
258,2006,09,23,30.7,26.3,28.5,3.0,76.1,6.6,1,False
259,2006,09,24,32.3,25.7,29.0,2.7,76.9,11.3,1,False
260,2006,09,25,32.7,25.3,29.0,2.5,80.6,0.0,1,False
261,2006,09,26,34.1,25.7,29.9,2.9,71.8,0.0,1,False
262,2006,09,27,34.7,25.8,30.25,2.5,73.2,0.0,1,False
263,2006,09,28,34.8,26.2,30.5,2.1,73.3,9.3,1,False
264,2006,09,29,31.7,26.5,29.1,2.7,70.3,14.0,1,False
265,2006,09,30,32.1,25.6,28.85,4.1,70.4,0.0,1,False
266,2006,10,01,32.5,23.9,28.2,3.2,77.3,0.0,1,False
267,2006,10,02,32.7,25.4,29.05,1.3,82.4,0.0,1,False
268,2006,10,03,33.2,26.1,29.650000000000002,1.2,77.4,0.0,1,False
269,2006,10,04,33.9,26.5,30.2,1.7,76.7,0.0,1,False
270,2006,10,05,34.9,27.0,30.95,2.8,79.5,0.0,1,False
271,2006,10,06,35.6,27.3,31.450000000000003,2.2,74.9,0.0,1,False
272,2006,10,07,35.6,26.6,31.1,1.8,75.9,0.0,1,False
273,2006,10,08,35.0,27.1,31.05,2.1,68.3,0.0,1,False
274,2006,10,09,35.1,26.4,30.75,1.7,73.0,0.0,1,False
275,2006,10,10,35.0,26.1,30.55,1.6,72.2,0.0,1,False
276,2006,10,11,34.9,26.4,30.65,1.3,73.4,0.0,1,False
277,2006,10,12,35.1,26.4,30.75,1.8,67.8,8.9,1,False
278,2006,10,13,34.3,26.4,30.349999999999998,1.6,71.7,0.0,1,False
279,2006,10,14,34.2,25.9,30.05,1.6,70.5,0.0,1,False
280,2006,10,15,34.1,25.7,29.9,1.9,71.6,0.0,1,False
281,2006,10,16,34.1,25.5,29.8,1.9,71.9,0.0,1,False
282,2006,10,17,33.9,25.7,29.799999999999997,1.6,65.4,0.0,1,False
283,2006,10,18,32.2,25.3,28.75,2.1,74.3,0.0,1,False
284,2006,10,19,34.0,24.1,29.05,1.5,79.3,0.0,1,False
285,2006,10,20,33.5,25.0,29.25,2.0,73.0,0.0,1,False
286,2006,10,21,33.6,24.5,29.05,1.3,70.8,0.0,1,False
287,2006,10,22,33.2,24.8,29.0,2.0,79.4,0.0,1,False
288,2006,10,23,33.3,24.9,29.099999999999998,1.2,80.5,0.0,1,False
289,2006,10,24,32.7,24.9,28.8,2.0,80.6,0.0,1,False
290,2006,10,25,32.2,24.5,28.35,2.0,67.5,0.0,1,False
291,2006,10,26,31.2,23.9,27.549999999999997,1.6,73.2,19.2,1,False
292,2006,10,27,30.6,23.7,27.15,2.1,83.7,38.3,1,True
293,2006,10,28,26.6,23.7,25.15,2.2,72.8,46.8,1,True
294,2006,10,29,24.9,23.4,24.15,2.2,80.6,57.4,1,True
295,2006,10,30,26.2,23.5,24.85,2.2,81.8,85.1,1,True
296,2006,10,31,26.4,23.4,24.9,2.1,82.6,19.2,1,False
297,2006,11,01,26.9,24.2,25.549999999999997,1.5,85.8,0.0,1,False
298,2006,11,02,28.1,24.0,26.05,2.0,88.4,35.4,1,True
299,2006,11,03,29.2,24.7,26.95,0.9,69.1,22.6,1,True
300,2006,11,04,30.9,24.6,27.75,1.1,83.5,0.0,1,False
301,2006,11,05,31.2,24.3,27.75,1.2,76.9,0.0,1,False
302,2006,11,06,31.4,24.7,28.049999999999997,1.0,79.3,0.0,1,False
303,2006,11,07,30.8,24.4,27.6,0.9,81.9,0.0,1,False
304,2006,11,08,29.8,23.5,26.65,1.2,78.2,0.0,1,False
305,2006,11,09,27.7,23.0,25.35,1.1,79.4,0.0,1,False
306,2006,11,10,29.7,22.7,26.2,1.7,80.4,0.0,1,False
307,2006,11,11,30.7,23.0,26.85,2.1,76.8,0.0,1,False
308,2006,11,12,30.5,23.3,26.9,1.9,80.5,0.0,1,False
309,2006,11,13,29.5,22.9,26.2,2.0,79.6,4.9,1,False
310,2006,11,14,30.4,22.8,26.6,1.9,75.5,0.0,1,False
311,2006,11,15,30.2,23.0,26.6,1.8,73.1,0.0,1,False
312,2006,11,16,30.3,23.3,26.8,1.5,77.6,0.0,1,False
313,2006,11,17,30.5,23.3,26.9,1.8,74.1,0.0,1,False
314,2006,11,18,30.9,23.5,27.2,1.2,67.8,0.0,1,False
315,2006,11,19,30.3,22.8,26.55,1.2,75.4,0.0,1,False
316,2006,11,20,30.5,22.5,26.5,2.0,74.7,0.0,1,False
317,2006,11,21,30.7,20.7,25.7,1.1,72.8,0.0,1,False
318,2006,11,22,30.3,20.5,25.4,1.2,72.1,0.0,1,False
319,2006,11,23,30.4,20.1,25.25,1.6,68.7,0.0,1,False
320,2006,11,24,29.6,21.5,25.55,1.8,74.0,0.0,1,False
321,2006,11,25,29.9,22.4,26.15,2.1,72.0,0.0,1,False
322,2006,11,26,30.5,23.7,27.1,1.9,77.1,0.0,1,False
323,2006,11,27,30.9,22.5,26.7,1.7,77.3,0.0,1,False
324,2006,11,28,30.8,22.5,26.65,1.9,74.0,0.0,1,False
325,2006,11,29,31.0,22.8,26.9,1.7,79.3,0.0,1,False
326,2006,11,30,31.1,22.7,26.9,1.5,77.0,0.0,1,False
327,2006,12,01,31.2,22.4,26.799999999999997,1.5,70.9,0.0,1,False
328,2006,12,02,31.1,23.0,27.05,1.8,72.9,0.0,1,False
329,2006,12,03,30.9,23.6,27.25,1.6,69.0,0.0,1,False
330,2006,12,04,30.5,22.8,26.65,1.6,68.1,0.0,1,False
331,2006,12,05,30.8,21.9,26.35,1.5,70.2,0.0,1,False
332,2006,12,06,30.1,20.8,25.450000000000003,1.5,69.5,0.0,1,False
333,2006,12,07,30.3,20.8,25.55,1.9,73.0,0.0,1,False
334,2006,12,08,31.1,20.0,25.55,1.8,70.7,0.0,1,False
335,2006,12,09,30.9,19.6,25.25,1.6,65.7,0.0,1,False
336,2006,12,10,30.2,19.9,25.049999999999997,1.8,68.9,0.0,1,False
337,2006,12,11,30.7,23.0,26.85,1.6,78.1,0.0,1,False
338,2006,12,12,30.7,21.9,26.299999999999997,1.6,74.2,0.0,1,False
339,2006,12,13,30.7,22.4,26.549999999999997,2.0,69.1,0.0,1,False
340,2006,12,14,30.1,21.3,25.700000000000003,2.1,67.9,0.0,1,False
341,2006,12,15,30.3,19.9,25.1,1.8,65.8,0.0,1,False
342,2006,12,16,30.1,18.9,24.5,2.3,65.9,0.0,1,False
343,2006,12,17,29.6,18.0,23.8,2.0,58.9,0.0,0,False
344,2006,12,18,29.5,18.3,23.9,1.7,64.5,0.0,1,False
345,2006,12,19,29.2,18.4,23.799999999999997,1.3,65.3,0.0,1,False
346,2006,12,20,28.9,19.6,24.25,1.6,61.9,0.0,1,False
347,2006,12,21,29.6,21.2,25.4,1.6,69.2,0.0,1,False
348,2006,12,22,29.4,21.6,25.5,1.8,66.9,0.0,1,False
349,2006,12,23,29.4,20.0,24.7,1.9,68.9,0.0,1,False
350,2006,12,24,28.7,20.0,24.35,1.8,67.9,0.0,1,False
351,2006,12,25,29.6,20.2,24.9,1.4,65.1,0.0,1,False
352,2006,12,26,29.4,19.6,24.5,1.4,66.5,0.0,1,False
353,2006,12,27,29.6,19.1,24.35,1.8,72.2,0.0,1,False
354,2006,12,28,30.2,19.6,24.9,1.3,67.2,0.0,1,False
355,2006,12,29,29.2,20.6,24.9,1.2,65.9,0.0,1,False
356,2006,12,30,30.2,20.8,25.5,1.5,67.4,0.0,1,False
357,2006,12,31,29.9,20.4,25.15,1.1,69.4,0.0,1,False
358,2007,01,01,29.9,20.1,25.0,1.7,64.1,0.0,1,False
359,2007,01,02,30.5,20.0,25.25,1.3,57.5,0.0,0,False
360,2007,01,03,29.8,19.0,24.4,1.3,62.8,0.0,1,False
361,2007,01,04,29.7,19.1,24.4,1.5,65.3,0.0,1,False
362,2007,01,05,29.2,18.8,24.0,1.5,69.8,0.0,1,False
363,2007,01,06,29.3,19.5,24.4,1.7,64.9,0.0,1,False
364,2007,01,07,29.1,19.5,24.3,2.0,62.9,0.0,1,False
365,2007,01,08,29.0,18.6,23.8,1.7,64.9,0.0,1,False
366,2007,01,09,29.4,19.5,24.45,2.2,67.4,0.0,1,False
367,2007,01,10,29.1,18.8,23.950000000000003,1.7,65.0,0.0,1,False
368,2007,01,11,29.1,18.9,24.0,1.5,67.1,0.0,1,False
369,2007,01,12,29.2,19.2,24.2,1.9,67.1,0.0,1,False
